match_id,Wteam,Lteam,Wkills,Wdeaths,Wassists,Wlast_hits,Wdenies,Wxp_per_min,Wgold_per_min,Lkills,Ldeaths,Lassists,Llast_hits,Ldenies,Lxp_per_min,Lgold_per_min
3471543900,2672298,3715574,30,25,55,662,56,2413,2004,24,31,54,572,38,1856,1648
3471543900,2672298,3715574,30,25,55,662,56,2413,2004,24,31,54,572,38,1856,1648
3471543900,2672298,3715574,30,25,55,662,56,2413,2004,24,31,54,572,38,1856,1648
3471543900,2672298,3715574,30,25,55,662,56,2413,2004,24,31,54,572,38,1856,1648
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471482236,2586976,1846548,44,42,88,1089,45,2460,2126,42,45,94,1198,75,2548,1999
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3471420459,2586976,1846548,26,8,53,699,41,2442,2102,8,26,14,629,41,1595,1540
3470927086,46,4429098,36,27,79,1000,18,2703,2507,27,36,48,867,54,2545,1907
3470927086,46,4429098,36,27,79,1000,18,2703,2507,27,36,48,867,54,2545,1907
3470927086,46,4429098,36,27,79,1000,18,2703,2507,27,36,48,867,54,2545,1907
3470927086,46,4429098,36,27,79,1000,18,2703,2507,27,36,48,867,54,2545,1907
3470927086,46,4429098,36,27,79,1000,18,2703,2507,27,36,48,867,54,2545,1907
3470846935,46,4429098,15,6,29,405,48,2014,1675,6,15,9,352,39,1618,1333
3470846935,46,4429098,15,6,29,405,48,2014,1675,6,15,9,352,39,1618,1333
3470846935,46,4429098,15,6,29,405,48,2014,1675,6,15,9,352,39,1618,1333
3470846935,46,4429098,15,6,29,405,48,2014,1675,6,15,9,352,39,1618,1333
3470767292,15,5027210,30,30,78,1072,45,2662,2167,30,31,64,1051,19,2228,1875
3470767292,15,5027210,30,30,78,1072,45,2662,2167,30,31,64,1051,19,2228,1875
3470767292,15,5027210,30,30,78,1072,45,2662,2167,30,31,64,1051,19,2228,1875
3470767292,15,5027210,30,30,78,1072,45,2662,2167,30,31,64,1051,19,2228,1875
3470623059,15,5027210,29,47,85,1336,29,2449,2181,47,32,99,1463,35,2561,2169
3470623059,15,5027210,29,47,85,1336,29,2449,2181,47,32,99,1463,35,2561,2169
3470623059,15,5027210,29,47,85,1336,29,2449,2181,47,32,99,1463,35,2561,2169
3470623059,15,5027210,29,47,85,1336,29,2449,2181,47,32,99,1463,35,2561,2169
3470603856,2581813,4652955,32,12,60,597,30,2501,2239,11,32,23,471,50,1548,1497
3470603856,2581813,4652955,32,12,60,597,30,2501,2239,11,32,23,471,50,1548,1497
3470603856,2581813,4652955,32,12,60,597,30,2501,2239,11,32,23,471,50,1548,1497
3470603856,2581813,4652955,32,12,60,597,30,2501,2239,11,32,23,471,50,1548,1497
3470603856,2581813,4652955,32,12,60,597,30,2501,2239,11,32,23,471,50,1548,1497
3470541317,5027210,15,22,8,58,808,32,2473,2052,8,22,13,775,45,1896,1702
3470541317,5027210,15,22,8,58,808,32,2473,2052,8,22,13,775,45,1896,1702
3470541317,5027210,15,22,8,58,808,32,2473,2052,8,22,13,775,45,1896,1702
3470541317,5027210,15,22,8,58,808,32,2473,2052,8,22,13,775,45,1896,1702
3470518988,2581813,4652955,42,16,63,873,69,3143,2643,16,43,41,711,33,2128,1938
3470518988,2581813,4652955,42,16,63,873,69,3143,2643,16,43,41,711,33,2128,1938
3470518988,2581813,4652955,42,16,63,873,69,3143,2643,16,43,41,711,33,2128,1938
3470518988,2581813,4652955,42,16,63,873,69,3143,2643,16,43,41,711,33,2128,1938
3470518988,2581813,4652955,42,16,63,873,69,3143,2643,16,43,41,711,33,2128,1938
3470158143,15,726228,20,20,47,1008,50,2267,2084,20,20,53,798,23,1900,1743
3470158143,15,726228,20,20,47,1008,50,2267,2084,20,20,53,798,23,1900,1743
3470158143,15,726228,20,20,47,1008,50,2267,2084,20,20,53,798,23,1900,1743
3470158143,15,726228,20,20,47,1008,50,2267,2084,20,20,53,798,23,1900,1743
3470099413,15,726228,38,21,78,834,44,2628,2326,20,40,53,984,39,2356,1870
3470099413,15,726228,38,21,78,834,44,2628,2326,20,40,53,984,39,2356,1870
3470099413,15,726228,38,21,78,834,44,2628,2326,20,40,53,984,39,2356,1870
3470099413,15,726228,38,21,78,834,44,2628,2326,20,40,53,984,39,2356,1870
3470050191,726228,15,19,12,52,890,56,2564,2222,12,19,31,696,33,1904,1628
3470050191,726228,15,19,12,52,890,56,2564,2222,12,19,31,696,33,1904,1628
3470050191,726228,15,19,12,52,890,56,2564,2222,12,19,31,696,33,1904,1628
3470050191,726228,15,19,12,52,890,56,2564,2222,12,19,31,696,33,1904,1628
3470017705,3,2512249,27,7,55,775,58,2318,2342,7,27,13,632,12,1791,1505
3470017705,3,2512249,27,7,55,775,58,2318,2342,7,27,13,632,12,1791,1505
3470017705,3,2512249,27,7,55,775,58,2318,2342,7,27,13,632,12,1791,1505
3470017705,3,2512249,27,7,55,775,58,2318,2342,7,27,13,632,12,1791,1505
3470017705,3,2512249,27,7,55,775,58,2318,2342,7,27,13,632,12,1791,1505
3469949593,3,2512249,22,13,53,892,57,2452,2239,13,22,30,723,10,1964,1662
3469949593,3,2512249,22,13,53,892,57,2452,2239,13,22,30,723,10,1964,1662
3469949593,3,2512249,22,13,53,892,57,2452,2239,13,22,30,723,10,1964,1662
3469949593,3,2512249,22,13,53,892,57,2452,2239,13,22,30,723,10,1964,1662
3469949593,3,2512249,22,13,53,892,57,2452,2239,13,22,30,723,10,1964,1662
3469877786,5028043,2672298,33,17,88,720,22,2698,2450,17,33,31,641,56,1896,1753
3469877786,5028043,2672298,33,17,88,720,22,2698,2450,17,33,31,641,56,1896,1753
3469877786,5028043,2672298,33,17,88,720,22,2698,2450,17,33,31,641,56,1896,1753
3469877786,5028043,2672298,33,17,88,720,22,2698,2450,17,33,31,641,56,1896,1753
3469825266,2672298,5028043,41,33,94,1864,38,2808,2433,33,42,75,1526,36,2486,2376
3469825266,2672298,5028043,41,33,94,1864,38,2808,2433,33,42,75,1526,36,2486,2376
3469825266,2672298,5028043,41,33,94,1864,38,2808,2433,33,42,75,1526,36,2486,2376
3469825266,2672298,5028043,41,33,94,1864,38,2808,2433,33,42,75,1526,36,2486,2376
3469783947,5028043,2672298,33,18,82,718,27,2304,2250,18,33,43,706,35,1864,1807
3469783947,5028043,2672298,33,18,82,718,27,2304,2250,18,33,43,706,35,1864,1807
3469783947,5028043,2672298,33,18,82,718,27,2304,2250,18,33,43,706,35,1864,1807
3469783947,5028043,2672298,33,18,82,718,27,2304,2250,18,33,43,706,35,1864,1807
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469756045,1883502,46,33,20,77,768,28,2589,2284,20,33,44,723,49,2123,1660
3469748450,2512249,5040783,29,19,70,1008,22,2419,2011,19,30,40,954,23,1944,1717
3469748450,2512249,5040783,29,19,70,1008,22,2419,2011,19,30,40,954,23,1944,1717
3469748450,2512249,5040783,29,19,70,1008,22,2419,2011,19,30,40,954,23,1944,1717
3469748450,2512249,5040783,29,19,70,1008,22,2419,2011,19,30,40,954,23,1944,1717
3469748450,2512249,5040783,29,19,70,1008,22,2419,2011,19,30,40,954,23,1944,1717
3469744546,1846548,26,40,24,101,1040,110,2454,2179,21,42,46,1136,38,2324,2094
3469744546,1846548,26,40,24,101,1040,110,2454,2179,21,42,46,1136,38,2324,2094
3469744546,1846548,26,40,24,101,1040,110,2454,2179,21,42,46,1136,38,2324,2094
3469744546,1846548,26,40,24,101,1040,110,2454,2179,21,42,46,1136,38,2324,2094
3469744546,1846548,26,40,24,101,1040,110,2454,2179,21,42,46,1136,38,2324,2094
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469697259,1883502,46,34,22,56,950,49,2687,2222,21,34,39,782,54,1869,1824
3469666174,2512249,5040783,19,9,48,738,34,2236,1993,9,19,15,680,30,1724,1591
3469666174,2512249,5040783,19,9,48,738,34,2236,1993,9,19,15,680,30,1724,1591
3469666174,2512249,5040783,19,9,48,738,34,2236,1993,9,19,15,680,30,1724,1591
3469666174,2512249,5040783,19,9,48,738,34,2236,1993,9,19,15,680,30,1724,1591
3469666174,2512249,5040783,19,9,48,738,34,2236,1993,9,19,15,680,30,1724,1591
3469662778,1846548,26,34,18,73,1205,62,2644,2318,18,34,40,1132,22,1842,1830
3469662778,1846548,26,34,18,73,1205,62,2644,2318,18,34,40,1132,22,1842,1830
3469662778,1846548,26,34,18,73,1205,62,2644,2318,18,34,40,1132,22,1842,1830
3469662778,1846548,26,34,18,73,1205,62,2644,2318,18,34,40,1132,22,1842,1830
3469662778,1846548,26,34,18,73,1205,62,2644,2318,18,34,40,1132,22,1842,1830
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469627734,1883502,46,40,14,93,661,63,2505,2047,14,43,27,654,53,1890,1620
3469576128,543897,350190,20,8,54,654,37,2670,2298,7,23,13,607,16,1715,1511
3469576128,543897,350190,20,8,54,654,37,2670,2298,7,23,13,607,16,1715,1511
3469576128,543897,350190,20,8,54,654,37,2670,2298,7,23,13,607,16,1715,1511
3469576128,543897,350190,20,8,54,654,37,2670,2298,7,23,13,607,16,1715,1511
3469576128,543897,350190,20,8,54,654,37,2670,2298,7,23,13,607,16,1715,1511
3469558152,26,1846548,28,32,69,900,31,2396,2025,31,29,79,1142,13,2430,1912
3469558152,26,1846548,28,32,69,900,31,2396,2025,31,29,79,1142,13,2430,1912
3469558152,26,1846548,28,32,69,900,31,2396,2025,31,29,79,1142,13,2430,1912
3469558152,26,1846548,28,32,69,900,31,2396,2025,31,29,79,1142,13,2430,1912
3469558152,26,1846548,28,32,69,900,31,2396,2025,31,29,79,1142,13,2430,1912
3469530905,46,2621843,41,27,89,933,30,2844,2346,25,42,82,823,68,2407,1825
3469530905,46,2621843,41,27,89,933,30,2844,2346,25,42,82,823,68,2407,1825
3469530905,46,2621843,41,27,89,933,30,2844,2346,25,42,82,823,68,2407,1825
3469530905,46,2621843,41,27,89,933,30,2844,2346,25,42,82,823,68,2407,1825
3469530905,46,2621843,41,27,89,933,30,2844,2346,25,42,82,823,68,2407,1825
3469434798,2621843,46,48,17,121,761,47,2703,2229,17,49,34,914,40,2238,1846
3469434798,2621843,46,48,17,121,761,47,2703,2229,17,49,34,914,40,2238,1846
3469434798,2621843,46,48,17,121,761,47,2703,2229,17,49,34,914,40,2238,1846
3469434798,2621843,46,48,17,121,761,47,2703,2229,17,49,34,914,40,2238,1846
3469434798,2621843,46,48,17,121,761,47,2703,2229,17,49,34,914,40,2238,1846
3469422833,350190,543897,47,34,121,1867,22,2496,2202,32,47,89,1856,38,2406,2214
3469422833,350190,543897,47,34,121,1867,22,2496,2202,32,47,89,1856,38,2406,2214
3469422833,350190,543897,47,34,121,1867,22,2496,2202,32,47,89,1856,38,2406,2214
3469422833,350190,543897,47,34,121,1867,22,2496,2202,32,47,89,1856,38,2406,2214
3469422833,350190,543897,47,34,121,1867,22,2496,2202,32,47,89,1856,38,2406,2214
3469348956,46,2621843,26,9,63,712,43,2653,2137,9,26,17,681,25,1896,1617
3469348956,46,2621843,26,9,63,712,43,2653,2137,9,26,17,681,25,1896,1617
3469348956,46,2621843,26,9,63,712,43,2653,2137,9,26,17,681,25,1896,1617
3469348956,46,2621843,26,9,63,712,43,2653,2137,9,26,17,681,25,1896,1617
3469348956,46,2621843,26,9,63,712,43,2653,2137,9,26,17,681,25,1896,1617
3469348154,1846548,5039050,46,21,107,887,74,2820,2186,20,47,47,847,30,2224,1714
3469348154,1846548,5039050,46,21,107,887,74,2820,2186,20,47,47,847,30,2224,1714
3469348154,1846548,5039050,46,21,107,887,74,2820,2186,20,47,47,847,30,2224,1714
3469348154,1846548,5039050,46,21,107,887,74,2820,2186,20,47,47,847,30,2224,1714
3469348154,1846548,5039050,46,21,107,887,74,2820,2186,20,47,47,847,30,2224,1714
3469327579,543897,350190,18,6,43,895,50,2457,2304,5,19,11,840,31,1638,1691
3469327579,543897,350190,18,6,43,895,50,2457,2304,5,19,11,840,31,1638,1691
3469327579,543897,350190,18,6,43,895,50,2457,2304,5,19,11,840,31,1638,1691
3469327579,543897,350190,18,6,43,895,50,2457,2304,5,19,11,840,31,1638,1691
3469327579,543897,350190,18,6,43,895,50,2457,2304,5,19,11,840,31,1638,1691
3469265885,1846548,5039050,32,17,78,425,46,2165,2366,17,32,44,486,24,2044,1815
3469265885,1846548,5039050,32,17,78,425,46,2165,2366,17,32,44,486,24,2044,1815
3469265885,1846548,5039050,32,17,78,425,46,2165,2366,17,32,44,486,24,2044,1815
3469265885,1846548,5039050,32,17,78,425,46,2165,2366,17,32,44,486,24,2044,1815
3469265885,1846548,5039050,32,17,78,425,46,2165,2366,17,32,44,486,24,2044,1815
3469202654,350190,543897,28,19,55,791,41,2459,2052,19,28,46,805,35,1924,1663
3469202654,350190,543897,28,19,55,791,41,2459,2052,19,28,46,805,35,1924,1663
3469202654,350190,543897,28,19,55,791,41,2459,2052,19,28,46,805,35,1924,1663
3469202654,350190,543897,28,19,55,791,41,2459,2052,19,28,46,805,35,1924,1663
3469202654,350190,543897,28,19,55,791,41,2459,2052,19,28,46,805,35,1924,1663
3469080270,543897,350190,27,23,69,905,46,2598,2329,22,28,60,692,60,2344,1852
3469080270,543897,350190,27,23,69,905,46,2598,2329,22,28,60,692,60,2344,1852
3469080270,543897,350190,27,23,69,905,46,2598,2329,22,28,60,692,60,2344,1852
3469080270,543897,350190,27,23,69,905,46,2598,2329,22,28,60,692,60,2344,1852
3469080270,543897,350190,27,23,69,905,46,2598,2329,22,28,60,692,60,2344,1852
3468895289,4425650,5,23,26,60,573,50,2609,1945,26,25,48,777,110,2389,2026
3468895289,4425650,5,23,26,60,573,50,2609,1945,26,25,48,777,110,2389,2026
3468895289,4425650,5,23,26,60,573,50,2609,1945,26,25,48,777,110,2389,2026
3468895289,4425650,5,23,26,60,573,50,2609,1945,26,25,48,777,110,2389,2026
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468887636,350190,2581813,49,38,111,1759,16,2956,2569,38,50,88,1970,41,2808,2491
3468806525,5,4425650,26,13,66,882,20,2301,2016,13,27,30,700,64,1634,1530
3468806525,5,4425650,26,13,66,882,20,2301,2016,13,27,30,700,64,1634,1530
3468806525,5,4425650,26,13,66,882,20,2301,2016,13,27,30,700,64,1634,1530
3468806525,5,4425650,26,13,66,882,20,2301,2016,13,27,30,700,64,1634,1530
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468793659,350190,2581813,44,18,103,1035,12,2832,2356,17,44,40,1066,56,2566,2052
3468731486,4425650,5,28,12,71,613,45,2285,1858,12,31,27,606,30,1681,1561
3468731486,4425650,5,28,12,71,613,45,2285,1858,12,31,27,606,30,1681,1561
3468731486,4425650,5,28,12,71,613,45,2285,1858,12,31,27,606,30,1681,1561
3468731486,4425650,5,28,12,71,613,45,2285,1858,12,31,27,606,30,1681,1561
3468615808,5,4,21,13,43,788,35,2396,2197,13,21,31,730,51,1860,1706
3468615808,5,4,21,13,43,788,35,2396,2197,13,21,31,730,51,1860,1706
3468615808,5,4,21,13,43,788,35,2396,2197,13,21,31,730,51,1860,1706
3468615808,5,4,21,13,43,788,35,2396,2197,13,21,31,730,51,1860,1706
3468520607,4,5,47,26,119,1090,71,2728,2095,25,47,73,972,27,2354,1831
3468520607,4,5,47,26,119,1090,71,2728,2095,25,47,73,972,27,2354,1831
3468520607,4,5,47,26,119,1090,71,2728,2095,25,47,73,972,27,2354,1831
3468520607,4,5,47,26,119,1090,71,2728,2095,25,47,73,972,27,2354,1831
3468458636,5,4,40,10,103,564,44,2649,1952,10,40,22,687,60,1843,1551
3468458636,5,4,40,10,103,564,44,2649,1952,10,40,22,687,60,1843,1551
3468458636,5,4,40,10,103,564,44,2649,1952,10,40,22,687,60,1843,1551
3468458636,5,4,40,10,103,564,44,2649,1952,10,40,22,687,60,1843,1551
3468376211,4425650,2640025,41,19,101,578,45,2658,2227,17,42,47,660,35,1928,1744
3468376211,4425650,2640025,41,19,101,578,45,2658,2227,17,42,47,660,35,1928,1744
3468376211,4425650,2640025,41,19,101,578,45,2658,2227,17,42,47,660,35,1928,1744
3468376211,4425650,2640025,41,19,101,578,45,2658,2227,17,42,47,660,35,1928,1744
3468320835,4425650,2640025,29,8,65,522,105,2384,2146,8,29,23,500,43,1533,1451
3468320835,4425650,2640025,29,8,65,522,105,2384,2146,8,29,23,500,43,1533,1451
3468320835,4425650,2640025,29,8,65,522,105,2384,2146,8,29,23,500,43,1533,1451
3468320835,4425650,2640025,29,8,65,522,105,2384,2146,8,29,23,500,43,1533,1451
3468316930,3715574,2672298,35,16,82,944,25,2697,2126,16,35,32,1024,33,2112,1766
3468316930,3715574,2672298,35,16,82,944,25,2697,2126,16,35,32,1024,33,2112,1766
3468316930,3715574,2672298,35,16,82,944,25,2697,2126,16,35,32,1024,33,2112,1766
3468316930,3715574,2672298,35,16,82,944,25,2697,2126,16,35,32,1024,33,2112,1766
3468268472,2672298,3715574,25,7,48,680,53,2186,2375,7,25,11,816,41,1660,1704
3468268472,2672298,3715574,25,7,48,680,53,2186,2375,7,25,11,816,41,1660,1704
3468268472,2672298,3715574,25,7,48,680,53,2186,2375,7,25,11,816,41,1660,1704
3468268472,2672298,3715574,25,7,48,680,53,2186,2375,7,25,11,816,41,1660,1704
3468213243,3715574,2672298,19,22,36,1139,58,2407,2422,21,20,37,1025,48,2262,1927
3468213243,3715574,2672298,19,22,36,1139,58,2407,2422,21,20,37,1025,48,2262,1927
3468213243,3715574,2672298,19,22,36,1139,58,2407,2422,21,20,37,1025,48,2262,1927
3468213243,3715574,2672298,19,22,36,1139,58,2407,2422,21,20,37,1025,48,2262,1927
3468014321,2512249,3,35,16,85,804,29,2643,2056,16,35,34,880,25,1913,1688
3468014321,2512249,3,35,16,85,804,29,2643,2056,16,35,34,880,25,1913,1688
3468014321,2512249,3,35,16,85,804,29,2643,2056,16,35,34,880,25,1913,1688
3468014321,2512249,3,35,16,85,804,29,2643,2056,16,35,34,880,25,1913,1688
3468014321,2512249,3,35,16,85,804,29,2643,2056,16,35,34,880,25,1913,1688
3467989509,2672298,5028043,30,10,78,503,42,2409,1870,10,30,19,452,21,1518,1482
3467989509,2672298,5028043,30,10,78,503,42,2409,1870,10,30,19,452,21,1518,1482
3467989509,2672298,5028043,30,10,78,503,42,2409,1870,10,30,19,452,21,1518,1482
3467989509,2672298,5028043,30,10,78,503,42,2409,1870,10,30,19,452,21,1518,1482
3467940410,2512249,3,47,13,85,1203,27,3181,2330,13,47,25,981,20,2040,1673
3467940410,2512249,3,47,13,85,1203,27,3181,2330,13,47,25,981,20,2040,1673
3467940410,2512249,3,47,13,85,1203,27,3181,2330,13,47,25,981,20,2040,1673
3467940410,2512249,3,47,13,85,1203,27,3181,2330,13,47,25,981,20,2040,1673
3467940410,2512249,3,47,13,85,1203,27,3181,2330,13,47,25,981,20,2040,1673
3467937480,2672298,5028043,23,5,51,658,98,2319,2169,5,23,13,633,31,1681,1468
3467937480,2672298,5028043,23,5,51,658,98,2319,2169,5,23,13,633,31,1681,1468
3467937480,2672298,5028043,23,5,51,658,98,2319,2169,5,23,13,633,31,1681,1468
3467937480,2672298,5028043,23,5,51,658,98,2319,2169,5,23,13,633,31,1681,1468
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467807003,1838315,2586976,36,15,66,1258,48,3040,2578,15,36,34,929,42,2009,2160
3467803169,1846548,5015830,35,17,64,729,28,2368,2163,16,35,34,574,12,1844,1612
3467803169,1846548,5015830,35,17,64,729,28,2368,2163,16,35,34,574,12,1844,1612
3467803169,1846548,5015830,35,17,64,729,28,2368,2163,16,35,34,574,12,1844,1612
3467803169,1846548,5015830,35,17,64,729,28,2368,2163,16,35,34,574,12,1844,1612
3467803169,1846548,5015830,35,17,64,729,28,2368,2163,16,35,34,574,12,1844,1612
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467766881,1883502,46,27,8,76,441,44,2381,1971,8,28,20,416,62,1621,1733
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467690896,1838315,2586976,27,15,59,1072,45,2528,2320,15,29,48,1048,34,2071,1831
3467686123,1846548,5015830,41,31,87,1310,17,2747,2256,31,41,76,1145,38,2464,1990
3467686123,1846548,5015830,41,31,87,1310,17,2747,2256,31,41,76,1145,38,2464,1990
